msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
SC_SUNK_0096,coordinator,"Hi Devindi, your PrimeLink HR security check for Ireland requires a LKR 3,000 fee for the third-party verification agency. The agency returns results within 3 working days and your contract is issued immediately after. After three rounds of work, you're this close.",1,sunk_cost,payment_request,SMS,low,medium,background_check_fee,0,0,1,0
SC_SUNK_0097,manager,"Dear Queenie, I've been chasing your background check with the UAE agency for 2 weeks. The LKR 3,000 fee has not been received, which is why the process is stalled. After everything you've invested in this process, please don't let a pending fee be the reason it falls through.",1,sunk_cost,sunk_cost_followup,Telegram,low,medium,background_check_fee,0,0,1,0
SC_SUNK_0098,recruiter,"Hi Oshadhi, your background check for South Korea employment has been initiated. The LKR 8,000 fee covers your criminal record check, credit screening, and employment history verification across 4 previous employers. Please pay via 0728956894 to proceed.",1,sunk_cost,document_request,Instagram,low,medium,background_check_fee,0,0,1,0
SC_SUNK_0099,consultant,"Dear Nuwan, the Australia employer requires a certified police clearance and background report before issuing your contract. The background check fee is LKR 4,500. You have already passed three rounds of interviews — this certification is the final requirement.",1,sunk_cost,document_request,WhatsApp,low,medium,background_check_fee,0,0,1,0
SC_SUNK_0100,consultant,"Dear Zainab, StarlightHR uses a third-party background screening agency for all Italy placements. The agency fee is LKR 6,500. After your two weeks of involvement and successful medicals, this is the last third-party cost before your employment letter.",1,sunk_cost,sunk_cost_followup,LinkedIn,low,medium,background_check_fee,0,0,1,0
SC_SUNK_0101,hr,"Hi Rekha, your medical appointment is confirmed for next week. The LKR 7,500 fee covers the examination and the certified medical report. After completing 4 rounds with strong scores, this health clearance is the last formality before your start date is issued.",1,sunk_cost,urgency_pressure,WhatsApp,low,medium,medical_fee,0,0,1,0
SC_SUNK_0102,recruiter,"Dear Nirosha, I've been holding your Denmark placement file open for two weeks waiting for the medical fee of LKR 6,500. The employer's deadline is this Friday. After all the rounds you completed, please don't let this window close.",1,sunk_cost,payment_request,SMS,low,medium,medical_fee,0,0,1,0
SC_SUNK_0103,recruiter,"Dear Yasiru, your medical fee of RM 300 is due. The examination covers vision, hearing, cardiovascular fitness, and a blood panel. After 2 weeks of selection work, this is a routine step that confirms what your interview performance already demonstrated.",1,sunk_cost,sunk_cost_followup,Instagram,low,medium,medical_fee,0,0,1,0
SC_SUNK_0104,coordinator,"Kalani, the medical examination fee of LKR 2,500 must be paid by end of week. The clinic has held your appointment for two weeks but will cancel it if the fee is not received. After three rounds of work, please don't let a scheduling fee cancel your placement.",1,sunk_cost,sunk_cost_followup,Telegram,low,medium,medical_fee,0,0,1,0
SC_SUNK_0105,hr,"Dear Bhagya, the medical fitness fee of LKR 10,000 includes the cost of the certificate document, which must be submitted to the Sweden embassy with your visa application. After two weeks of work, this is the final document your visa file needs.",1,sunk_cost,payment_request,LinkedIn,low,medium,medical_fee,0,0,1,0
SC_SUNK_0106,recruiter,"Dear Kalani, your medical examination for the Singapore placement has been scheduled at our partner clinic. The fee of LKR 5,000 covers the full examination, chest X-ray, blood panel, and official clearance certificate. After 3 rounds of selection, this is the final step.",1,sunk_cost,sunk_cost_followup,Telegram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0107,agent,"Dear Kavitha, your Receptionist position in Czech Republic requires a medical fitness certificate from a government-approved clinic. The medical examination fee is LKR 10,000. After four weeks of selection and successful interviews, this is the final health verification step.",1,sunk_cost,follow_up,Email,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0108,coordinator,"Hi Chathurika, I understand paying for a medical feels unexpected. But the LKR 12,500 is a UAE government requirement, not a PeakHire Global charge. After four rounds and a successful background check, this medical certificate is what releases your work permit.",1,sunk_cost,follow_up,SMS,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0109,consultant,"Dear Dilshan, the medical fitness fee of LKR 3,000 includes the cost of the certificate document, which must be submitted to the Germany embassy with your visa application. After three weeks of work, this is the final document your visa file needs.",1,sunk_cost,document_request,LinkedIn,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0110,hr,"Dear Fathima, I want to explain the medical fee clearly. The LKR 7,500 covers your fitness examination at a Italy-accredited clinic. The certificate is required by the employer's insurance policy. After two weeks, all other checks are complete — this is the only remaining item.",1,sunk_cost,payment_request,Instagram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0111,agent,"Hi Pradeep, the medical fitness fee of LKR 4,500 is required by the Czech Republic immigration authority for all work visa applications. After 3 rounds of interviews and document submissions, this is the last formal requirement before your visa is processed.",1,sunk_cost,sunk_cost_followup,Email,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0112,manager,"Hi Minuri, the Portugal Labour Authority requires all overseas workers to hold a valid medical clearance certificate. The examination fee is LKR 15,000. After completing four rounds with FocusHire Lanka, this medical certificate is the last item before your work visa is processed.",1,sunk_cost,urgency_pressure,Telegram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0113,coordinator,"Dear Indika, your Content Moderator position in Norway requires a medical fitness certificate from a government-approved clinic. The medical examination fee is LKR 7,500. After 2 weeks of selection and successful interviews, this is the final health verification step.",1,sunk_cost,sunk_cost_followup,SMS,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0114,coordinator,"Dear Tharaka, I've been holding your Australia placement file open for 3 weeks waiting for the medical fee of LKR 10,000. The employer's deadline is this Friday. After all the rounds you completed, please don't let this window close.",1,sunk_cost,urgency_pressure,WhatsApp,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0115,agent,"Dear Arjun, your Operations Executive position in Sweden requires a medical fitness certificate from a government-approved clinic. The medical examination fee is LKR 9,000. After two weeks of selection and successful interviews, this is the final health verification step.",1,sunk_cost,sunk_cost_followup,Telegram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0116,coordinator,"Biyanka, the medical fee is LKR 4,500. I want to be fully transparent — this is paid to the clinic, not to CoralPath Careers. The UAE employer requires the health certificate before they can issue your employment contract. After 4 rounds, this is the last item.",1,sunk_cost,urgency_pressure,Telegram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0117,hr,"Hi Shalini, the Norway Labour Authority requires all overseas workers to hold a valid medical clearance certificate. The examination fee is LKR 10,000. After completing 4 rounds with HorizonHire Lanka, this medical certificate is the last item before your work visa is processed.",1,sunk_cost,sunk_cost_followup,WhatsApp,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0118,consultant,"Hi Vikram, the StarlightHR medical examination fee of LKR 4,500 covers your fitness certificate, which is valid for 2 years and required for all overseas placements to Kuwait. After completing 2 rounds with strong results, this is the final formality.",1,sunk_cost,follow_up,Instagram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0119,coordinator,"Hi Lahiru, the medical fitness fee of LKR 15,000 is required by the Poland immigration authority for all work visa applications. After 4 rounds of interviews and document submissions, this is the last formal requirement before your visa is processed.",1,sunk_cost,sunk_cost_followup,Instagram,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0120,agent,"Dear Hasitha, your Operations Executive position in Portugal requires a medical fitness certificate from a government-approved clinic. The medical examination fee is LKR 4,500. After 3 weeks of selection and successful interviews, this is the final health verification step.",1,sunk_cost,payment_request,Email,low,obvious,medical_fee,0,0,1,0
SC_SUNK_0121,agent,"Dear Oshadhi, the mandatory overseas workers insurance scheme requires a LKR 4,500 annual premium. This is a UK government requirement that SilverLine Staffing cannot waive. After 3 rounds of strong interviews, you are fully approved pending this one registration.",1,sunk_cost,payment_request,LinkedIn,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0122,manager,"Tharushi, urgent — your overseas insurance registration must be completed before your departure date. The LKR 10,000 premium is due today. After three weeks of processing and two rounds of interviews, your slot is confirmed. Please complete the insurance step.",1,sunk_cost,payment_request,Instagram,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0123,agent,"Hi Harsha, your overseas worker insurance premium of USD 75 is required by Sri Lanka's Foreign Employment Act. After 4 rounds, your placement is fully approved by AlphaHire Lanka and the Netherlands employer. This registration is the last legal requirement.",1,sunk_cost,payment_request,LinkedIn,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0124,hr,"Hi Hiruni, your overseas employment insurance premium of RM 300 is due before departure. This is mandatory for all CoralPath Careers Italy placements and covers you from the moment you leave Sri Lanka. After three rounds, this final payment secures your full protection.",1,sunk_cost,sunk_cost_followup,WhatsApp,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0125,manager,"Hi Enoka, the LKR 7,500 overseas insurance contribution covers you for medical emergencies, workplace accidents, and repatriation during your Dubai placement. After four weeks of effort, this registration is the final step before your departure confirmation.",1,sunk_cost,urgency_pressure,WhatsApp,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0126,agent,"Hi Sanduni, your overseas employment insurance for the Norway placement requires a LKR 6,500 premium payment. This is mandatory under Norway labour law and cannot be skipped. After 3 rounds of interviews and a successful medical, this is the final compliance step.",1,sunk_cost,sunk_cost_followup,Email,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0127,consultant,"Dear Dilshan, the Malaysia employer requires all new hires to be enrolled in the mandatory overseas workers insurance scheme. The insurance fee of LKR 10,000 is a one-time payment. After three weeks of selection, this coverage protects you from day one in Malaysia.",1,sunk_cost,urgency_pressure,Telegram,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0128,recruiter,"Tharushi, your welfare fund registration for the Norway placement requires a LKR 9,000 contribution. This fund covers you for workplace injury, repatriation, and death benefit while working overseas. After 2 rounds, please complete this final registration.",1,sunk_cost,sunk_cost_followup,LinkedIn,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0129,agent,"Hi Imasha, your overseas employment insurance for the Dubai placement requires a LKR 8,000 premium payment. This is mandatory under Dubai labour law and cannot be skipped. After four rounds of interviews and a successful medical, this is the final compliance step.",1,sunk_cost,urgency_pressure,SMS,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0130,recruiter,"Dear Queenie, the mandatory overseas workers insurance scheme requires a LKR 9,000 annual premium. This is a Netherlands government requirement that SkyPath Staffing cannot waive. After two rounds of strong interviews, you are fully approved pending this one registration.",1,sunk_cost,follow_up,Telegram,low,very subtle,insurance_fee,0,0,1,0
SC_SUNK_0131,consultant,"Hi Priya, the Singapore employer mandates overseas worker insurance for all foreign hires. The annual premium is LKR 12,500 and is partially reimbursed in your third month. After four weeks of effort, this insurance is the last thing standing between you and your start date.",1,sunk_cost,sunk_cost_followup,Instagram,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0132,agent,"Hi Hasini, the LKR 9,000 overseas insurance contribution covers you for medical emergencies, workplace accidents, and repatriation during your Oman placement. After two weeks of effort, this registration is the final step before your departure confirmation.",1,sunk_cost,sunk_cost_followup,Email,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0133,hr,"Dear Kalani, the LKR 15,000 overseas workers insurance premium is required by the Sri Lanka Bureau of Foreign Employment for all overseas placements. After two weeks of processing and 4 rounds of interviews, this registration is the last step before your departure.",1,sunk_cost,sunk_cost_followup,LinkedIn,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0134,manager,"Dear Tharaka, the Ireland workers welfare insurance fee of LKR 7,500 has been outstanding for 2 weeks. Your deployment cannot proceed without this registration. After four rounds of interviews and document submissions, please don't let this final step delay your departure.",1,sunk_cost,follow_up,Instagram,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0135,coordinator,"Fathima, your insurance premium of LKR 10,000 is the last item on your pre-departure checklist. After 2 rounds of selection and a clean medical, all other items are complete. This welfare fund registration is mandatory and takes only one payment to finalise.",1,sunk_cost,payment_request,LinkedIn,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0136,consultant,"Dear Enoka, the Poland workers welfare insurance fee of LKR 7,500 has been outstanding for four weeks. Your deployment cannot proceed without this registration. After four rounds of interviews and document submissions, please don't let this final step delay your departure.",1,sunk_cost,follow_up,Email,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0137,hr,"Roshan, your welfare fund registration for the Denmark placement requires a LKR 15,000 contribution. This fund covers you for workplace injury, repatriation, and death benefit while working overseas. After 3 rounds, please complete this final registration.",1,sunk_cost,urgency_pressure,LinkedIn,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0138,hr,"Priya, urgent — your overseas insurance registration must be completed before your departure date. The LKR 12,500 premium is due today. After 2 weeks of processing and 3 rounds of interviews, your slot is confirmed. Please complete the insurance step.",1,sunk_cost,follow_up,SMS,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0139,manager,"Dear Kumara, the BoldStep Careers overseas insurance scheme requires a LKR 15,000 contribution from all departing workers. This is deducted once and never renewed. After two weeks of work, this is the last formality before your departure date is issued.",1,sunk_cost,document_request,SMS,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0140,consultant,"Vishwa, your welfare fund registration for the Canada placement requires a LKR 5,000 contribution. This fund covers you for workplace injury, repatriation, and death benefit while working overseas. After four rounds, please complete this final registration.",1,sunk_cost,follow_up,SMS,low,medium,insurance_fee,0,0,1,0
SC_SUNK_0141,recruiter,"Kumara, urgent — your accommodation deposit of LKR 15,000 must be paid by Friday to hold your room. The Germany staff residence allocation is finalised this week. After 2 rounds, your placement is confirmed — please secure your accommodation now.",1,sunk_cost,document_request,LinkedIn,low,medium,accommodation_deposit,0,0,1,0
SC_SUNK_0142,agent,"Hi Chaminda, your accommodation in Poland has been arranged by CoralPath Careers. The housing deposit of LKR 10,000 secures your room in the company-managed accommodation block near your workplace. After 3 rounds of selection, this deposit is the last step before your arrival details are confirmed.",1,sunk_cost,document_request,Instagram,low,medium,accommodation_deposit,0,0,1,0
SC_SUNK_0143,coordinator,"Dear Saman, the LKR 12,500 housing deposit secures your room in the Finland staff block, which is located 10 minutes from your workplace. After completing 4 rounds of interviews and a medical, this deposit is the last practical requirement before departure.",1,sunk_cost,payment_request,LinkedIn,low,medium,accommodation_deposit,0,0,1,0
SC_SUNK_0144,consultant,"Zainab, your Australia accommodation deposit of LKR 9,000 is due this week. The staff housing is filling quickly as the new intake departs next month. After three rounds of strong performance, please don't let your room be reallocated to another candidate.",1,sunk_cost,sunk_cost_followup,SMS,low,medium,accommodation_deposit,0,0,1,0
SC_SUNK_0145,coordinator,"Chathurika, urgent — your accommodation deposit of LKR 6,500 must be paid by Friday to hold your room. The Italy staff residence allocation is finalised this week. After 4 rounds, your placement is confirmed — please secure your accommodation now.",1,sunk_cost,payment_request,WhatsApp,low,medium,accommodation_deposit,0,0,1,0
SC_SUNK_0146,hr,"Dear Fathima, the LKR 15,000 accommodation deposit is the final item on your pre-departure checklist. After three rounds of interviews, a medical clearance, and a background check, your file is complete in every other respect. This deposit releases your departure date.",1,sunk_cost,payment_request,Telegram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0147,coordinator,"Dear Rekha, the accommodation deposit of CAD 120 covers your first month's housing in Denmark. After that, accommodation is deducted from your salary at a subsidised rate. After 2 rounds of interviews, this deposit confirms your housing from day one.",1,sunk_cost,document_request,Instagram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0148,consultant,"Hi Ashan, your room in the SilverLine Staffing staff accommodation in Norway is reserved. The housing deposit is LKR 6,500. After completing 3 rounds of interviews, this deposit secures your accommodation from your first night in Norway.",1,sunk_cost,urgency_pressure,LinkedIn,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0149,manager,"Roshan, your UAE accommodation deposit of LKR 7,500 is due this week. The staff housing is filling quickly as the new intake departs next month. After 4 rounds of strong performance, please don't let your room be reallocated to another candidate.",1,sunk_cost,payment_request,LinkedIn,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0150,agent,"Tharaka, urgent — your accommodation deposit of LKR 3,000 must be paid by Friday to hold your room. The Switzerland staff residence allocation is finalised this week. After 3 rounds, your placement is confirmed — please secure your accommodation now.",1,sunk_cost,follow_up,SMS,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0151,hr,"Hi Vishwa, your room in the SilverLine Staffing staff accommodation in New Zealand is ready. The deposit of LKR 7,500 is transferable to your next assignment if you renew your contract. After 3 rounds of strong performance, this deposit is the last item on your pre-departure list.",1,sunk_cost,urgency_pressure,Email,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0152,coordinator,"Hi Kalani, your room in the HarborPath Recruitment staff accommodation in Dubai is ready. The deposit of LKR 5,000 is transferable to your next assignment if you renew your contract. After 4 rounds of strong performance, this deposit is the last item on your pre-departure list.",1,sunk_cost,follow_up,LinkedIn,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0153,manager,"Dear Indika, the Switzerland employer provides company accommodation for all overseas hires. The accommodation deposit of LKR 6,500 is refundable at the end of your contract. After four weeks of effort, this deposit is the final step before your move-in date is issued.",1,sunk_cost,payment_request,WhatsApp,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0154,manager,"Dear Arjun, the accommodation deposit of LKR 9,000 is required to hold your room in the Switzerland staff residence. The room is shared with one other employee from your batch. After 3 weeks of selection, this is the last practical step before your departure.",1,sunk_cost,urgency_pressure,WhatsApp,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0155,hr,"Dear Wasantha, the Spain employer provides company accommodation for all overseas hires. The accommodation deposit of LKR 5,000 is refundable at the end of your contract. After 3 weeks of effort, this deposit is the final step before your move-in date is issued.",1,sunk_cost,payment_request,Telegram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0156,manager,"Hi Sachini, your Saudi Arabia accommodation deposit of USD 150 has been outstanding for 3 weeks. The landlord has held the room but will release it to the next candidate if not confirmed. After 4 rounds, please don't lose your housing over a missed deposit.",1,sunk_cost,payment_request,Telegram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0157,coordinator,"Dear Jeevan, the LKR 12,500 housing deposit secures your room in the Saudi Arabia staff block, which is located 10 minutes from your workplace. After completing 2 rounds of interviews and a medical, this deposit is the last practical requirement before departure.",1,sunk_cost,follow_up,Telegram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0158,recruiter,"Dear Kalani, the LKR 9,000 accommodation deposit is the final item on your pre-departure checklist. After three rounds of interviews, a medical clearance, and a background check, your file is complete in every other respect. This deposit releases your departure date.",1,sunk_cost,urgency_pressure,Instagram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0159,coordinator,"Kesara, the accommodation deposit of LKR 4,500 is required before your travel documents can be issued. The Netherlands employer needs to confirm your housing arrangement as part of the visa process. After two weeks of effort, this is the final logistics step.",1,sunk_cost,follow_up,Instagram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0160,agent,"Dear Lasith, the accommodation deposit of RM 300 covers your first month's housing in UK. After that, accommodation is deducted from your salary at a subsidised rate. After four rounds of interviews, this deposit confirms your housing from day one.",1,sunk_cost,follow_up,Instagram,low,obvious,accommodation_deposit,0,0,1,0
SC_SUNK_0161,hr,"Dear Madushi, the LKR 9,000 flight advance covers your one-way economy ticket to Oman. The return ticket is provided by the employer at the end of your contract. After four weeks of effort and three rounds of selection, this advance is the final payment.",1,sunk_cost,payment_request,LinkedIn,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0162,hr,"Biyanka, your Switzerland flight is booked and your seat is reserved. The flight advance of LKR 5,000 must be paid to confirm the booking in your name. After two rounds of strong performance, you are one payment away from your departure date.",1,sunk_cost,document_request,Email,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0163,manager,"Dear Asel, the LKR 4,500 flight advance is deducted from your first month's salary in Denmark. You will not need to pay it out of your own pocket — it is simply an advance against your earnings. After two weeks and 4 rounds, this advance is the last formality.",1,sunk_cost,document_request,LinkedIn,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0164,coordinator,"Dear Kesara, ProsperLink HR books flights for all confirmed overseas hires. The flight advance of LKR 4,500 covers your economy ticket and is fully reimbursed on arrival. After 3 weeks of selection, this advance is the final step before your travel documents are issued.",1,sunk_cost,document_request,SMS,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0165,recruiter,"Dear Queenie, the LKR 7,500 flight advance is standard for all CareerVault Lanka overseas placements. The ticket is issued in your name and the advance is recovered from your salary. After three weeks of work, this advance is the only outstanding item.",1,sunk_cost,follow_up,WhatsApp,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0166,hr,"Dear Indika, PinnacleStaff Intl books flights for all confirmed overseas hires. The flight advance of LKR 15,000 covers your economy ticket and is fully reimbursed on arrival. After 3 weeks of selection, this advance is the final step before your travel documents are issued.",1,sunk_cost,document_request,SMS,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0167,manager,"Hi Isuru, I understand flight advances feel unusual, but after 2 rounds of selection, your placement is genuine. The LKR 4,500 advance is held against your ticket and refunded in full if the role is cancelled on the employer's side.",1,sunk_cost,follow_up,WhatsApp,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0168,manager,"Harsha, your flight advance of LKR 10,000 is due today. The travel agent is holding your seat until end of business. After 3 rounds and a successful background check and medical, your placement is fully approved — please confirm your seat today.",1,sunk_cost,payment_request,Telegram,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0169,hr,"Hi Chandana, I understand flight advances feel unusual, but after three rounds of selection, your placement is genuine. The LKR 12,500 advance is held against your ticket and refunded in full if the role is cancelled on the employer's side.",1,sunk_cost,document_request,Instagram,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0170,agent,"Dear Nuwan, the LKR 7,500 flight advance is deducted from your first month's salary in Denmark. You will not need to pay it out of your own pocket — it is simply an advance against your earnings. After 2 weeks and 4 rounds, this advance is the last formality.",1,sunk_cost,follow_up,Email,low,very subtle,flight_advance,0,0,1,0
SC_SUNK_0171,recruiter,"Nalinda, your Finland flight is booked and your seat is reserved. The flight advance of LKR 15,000 must be paid to confirm the booking in your name. After 3 rounds of strong performance, you are one payment away from your departure date.",1,sunk_cost,document_request,Telegram,low,medium,flight_advance,0,0,1,0
SC_SUNK_0172,hr,"Hi Chaminda, the flight advance of AED 250 covers your ticket plus checked baggage allowance for your move to Denmark. After three rounds of interviews and three weeks of processing, this advance is the final step before your departure briefing is scheduled.",1,sunk_cost,sunk_cost_followup,Instagram,low,medium,flight_advance,0,0,1,0
SC_SUNK_0173,manager,"Dear Rekha, I want to be fully transparent about the flight advance. The LKR 9,000 is paid to the travel agency, not to FocusHire Lanka. You receive the e-ticket immediately. After completing four rounds, this is a straightforward logistics step.",1,sunk_cost,urgency_pressure,SMS,low,medium,flight_advance,0,0,1,0
SC_SUNK_0174,coordinator,"Hi Enoka, the Poland employer has confirmed your start date. The flight advance of LKR 2,500 is required to book your travel. After completing 3 rounds with strong results, this advance is the last item before your full pre-departure pack is sent.",1,sunk_cost,sunk_cost_followup,WhatsApp,low,medium,flight_advance,0,0,1,0
SC_SUNK_0175,agent,"Dear Madushi, I want to be fully transparent about the flight advance. The LKR 9,000 is paid to the travel agency, not to EagleEye HR. You receive the e-ticket immediately. After completing two rounds, this is a straightforward logistics step.",1,sunk_cost,urgency_pressure,Instagram,low,medium,flight_advance,0,0,1,0
SC_SUNK_0176,manager,"Dear Ashan, FocusHire Lanka books flights for all confirmed overseas hires. The flight advance of LKR 2,500 covers your economy ticket and is fully reimbursed on arrival. After three weeks of selection, this advance is the final step before your travel documents are issued.",1,sunk_cost,document_request,Telegram,low,medium,flight_advance,0,0,1,0
SC_SUNK_0177,recruiter,"Dear Bhagya, the flight advance of USD 50 covers your travel to Poland and is recovered from your salary over three months. After three weeks of work, your file is complete — this advance is the last financial step before your departure pack is issued.",1,sunk_cost,sunk_cost_followup,Telegram,low,medium,flight_advance,0,0,1,0
SC_SUNK_0178,recruiter,"Uthpala, your flight to Italy departs in three weeks. The LKR 4,500 flight advance must be paid before your e-ticket can be issued. After 3 rounds of work, your slot is confirmed — please complete this final step to secure your seat.",1,sunk_cost,urgency_pressure,LinkedIn,low,medium,flight_advance,0,0,1,0
SC_SUNK_0179,manager,"Rashmika, your flight to Portugal departs in three weeks. The LKR 8,000 flight advance must be paid before your e-ticket can be issued. After 3 rounds of work, your slot is confirmed — please complete this final step to secure your seat.",1,sunk_cost,urgency_pressure,SMS,low,medium,flight_advance,0,0,1,0
SC_SUNK_0180,recruiter,"Gayan, your flight advance of LKR 12,500 is due today. The travel agent is holding your seat until end of business. After 3 rounds and a successful background check and medical, your placement is fully approved — please confirm your seat today.",1,sunk_cost,follow_up,WhatsApp,low,medium,flight_advance,0,0,1,0
SC_SUNK_0181,manager,"Hi Shalini, your Czech Republic work permit application is complete except for the LKR 10,000 permit fee. Once paid, the authority processes your permit within 5 working days. After three weeks of effort, your placement is approved — this fee is the final step.",1,sunk_cost,payment_request,LinkedIn,low,medium,work_permit_fee,0,0,1,0
SC_SUNK_0182,hr,"Dear Lasith, the work permit fee of EUR 100 has increased recently due to changes in Sweden immigration policy. However, your application is already submitted and approved in principle. After three rounds, this fee releases your permit.",1,sunk_cost,payment_request,Instagram,low,medium,work_permit_fee,0,0,1,0
SC_SUNK_0183,consultant,"Dear Roshan, the LKR 10,000 work permit fee has been outstanding for 2 weeks. The Finland immigration office has sent a reminder. After 4 rounds of interviews and successful background and medical checks, please complete the final government payment.",1,sunk_cost,follow_up,Email,low,medium,work_permit_fee,0,0,1,0
SC_SUNK_0184,coordinator,"Hi Zainab, the HireNest Lanka HR team has submitted your work permit sponsorship to the Kuwait authority. The LKR 5,000 permit fee is now your responsibility as the applicant. After three weeks of work, this government fee is the last item before your permit is issued.",1,sunk_cost,follow_up,Email,low,medium,work_permit_fee,0,0,1,0
SC_SUNK_0185,manager,"Hi Zainab, your work permit for the Project Coordinator position in Switzerland is in the final stage. The permit fee of LKR 6,500 must be paid before the authority can stamp your application. After four rounds, you are one payment away from an official work permit.",1,sunk_cost,payment_request,Email,low,medium,work_permit_fee,0,0,1,0
SC_SUNK_0186,hr,"Hi Ridma, the work permit administrative fee of LKR 15,000 covers the permit production, the immigration database registration, and the employer notification letter. After two weeks and 2 rounds, your file is complete — this is the final government formality.",1,sunk_cost,follow_up,WhatsApp,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0187,agent,"Hi Nadeeka, the SwiftTalent Group HR team has submitted your work permit sponsorship to the Kuwait authority. The LKR 9,000 permit fee is now your responsibility as the applicant. After three weeks of work, this government fee is the last item before your permit is issued.",1,sunk_cost,sunk_cost_followup,Email,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0188,consultant,"Hi Madushi, the work permit administrative fee of LKR 6,500 covers the permit production, the immigration database registration, and the employer notification letter. After 2 weeks and three rounds, your file is complete — this is the final government formality.",1,sunk_cost,document_request,Telegram,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0189,recruiter,"Lasith, urgent — your work permit processing window closes this Friday. The LKR 5,000 permit fee must be paid before then. After 4 rounds and 3 weeks of work, your placement slot and your permit application expire if this fee is not received.",1,sunk_cost,urgency_pressure,LinkedIn,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0190,coordinator,"Hi Rekha, the work permit administrative fee of LKR 9,000 covers the permit production, the immigration database registration, and the employer notification letter. After four weeks and four rounds, your file is complete — this is the final government formality.",1,sunk_cost,payment_request,LinkedIn,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0191,agent,"Hi Gehani, your work permit for the Procurement Officer position in Czech Republic is in the final stage. The permit fee of LKR 9,000 must be paid before the authority can stamp your application. After four rounds, you are one payment away from an official work permit.",1,sunk_cost,urgency_pressure,Email,low,obvious,work_permit_fee,0,0,1,0
SC_SUNK_0192,agent,"Shalini, the work permit fee of LKR 4,500 is the final item on your pre-departure checklist. After three rounds of interviews, document submission, medical clearance, and background check, your file is complete in every respect except this one government fee.",1,sunk_cost,sunk_cost_followup,Instagram,low,obvious,work_permit_fee,0,0,1,0
